participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type
subj-14,robot,4,6,21.532,0.8129999999999988,0,participant,researcher,silence
subj-14,robot,4,6,23.493,0.8079999999999998,0,researcher,participant,silence
subj-14,robot,4,6,24.565,4.43,0,participant,researcher,silence
subj-14,robot,4,6,30.291,2.596,0,researcher,participant,silence
subj-14,robot,4,6,33.542,0.7319999999999993,1,participant,participant,silence
subj-14,robot,4,6,40.188,1.2139999999999986,1,participant,participant,silence
subj-14,robot,4,6,42.586,1.8090000000000046,1,participant,participant,silence
subj-14,robot,4,6,46.64,0.4930000000000021,1,participant,participant,silence
subj-14,robot,4,6,48.622,0.9089999999999989,1,participant,participant,silence
subj-14,robot,4,6,53.987,0.3509999999999991,1,participant,participant,silence
subj-14,robot,4,6,55.882,1.6260000000000048,1,participant,participant,silence
subj-14,robot,4,6,29.417,0.5689999999999991,1,participant,participant,speech
subj-15,human,1,1,6.778,1.0710000000000006,0,researcher,participant,silence
subj-15,human,1,1,8.281,0.18799999999999883,0,participant,researcher,silence
subj-15,human,1,1,8.891,0.23900000000000077,0,researcher,participant,silence
subj-15,human,1,1,9.44,0.3810000000000002,0,participant,researcher,silence
subj-15,human,1,1,11.538,0.29999999999999893,1,researcher,researcher,silence
subj-15,human,1,1,15.76,0.32500000000000107,1,researcher,researcher,silence
subj-15,human,1,1,16.969,0.08199999999999719,0,researcher,participant,silence
subj-15,human,1,1,22.284,0.8230000000000004,1,researcher,researcher,silence
subj-15,human,1,1,25.637,1.320999999999998,0,researcher,participant,silence
subj-15,human,1,1,27.405,0.5179999999999971,1,participant,participant,silence
subj-15,human,1,1,28.889,0.9089999999999989,0,participant,researcher,silence
subj-15,human,1,1,34.315,0.3860000000000028,0,researcher,participant,silence
subj-15,human,1,1,34.97,0.14699999999999847,0,participant,researcher,silence
subj-15,human,1,1,38.339,0.695999999999998,1,researcher,researcher,silence
subj-15,human,1,1,41.956,2.026999999999994,1,researcher,researcher,silence
subj-15,human,1,1,46.854,0.1319999999999979,0,participant,researcher,silence
subj-15,human,1,1,52.503,0.7169999999999987,1,participant,participant,silence
subj-15,human,1,1,54.414,0.644999999999996,1,participant,participant,silence
subj-15,human,1,1,57.767,0.3709999999999951,0,researcher,participant,silence
subj-15,human,1,1,59.108,0.13700000000000045,0,participant,researcher,silence
subj-15,human,1,1,8.469,0.28000000000000114,0,researcher,participant,speech
subj-15,human,1,1,14.592,0.6600000000000001,1,participant,participant,speech
subj-15,human,1,1,17.782,0.2749999999999986,0,participant,researcher,speech
subj-15,human,1,1,45.396,0.015000000000000568,0,researcher,participant,speech
subj-15,human,1,1,55.155,0.7220000000000013,0,participant,researcher,speech
subj-15,human,1,3,4.319,0.5229999999999997,0,participant,researcher,silence
subj-15,human,1,3,6.595,0.21300000000000008,0,researcher,participant,silence
subj-15,human,1,3,7.753,0.15200000000000014,0,participant,researcher,silence
subj-15,human,1,3,8.586,0.3049999999999997,0,researcher,participant,silence
subj-15,human,1,3,9.11,0.33000000000000007,0,participant,researcher,silence
subj-15,human,1,3,9.867,0.43099999999999916,1,researcher,researcher,silence
subj-15,human,1,3,12.691,0.1529999999999987,0,researcher,participant,silence
subj-15,human,1,3,14.581,1.5199999999999996,0,participant,researcher,silence
subj-15,human,1,3,24.153,0.17800000000000082,0,participant,researcher,silence
subj-15,human,1,3,26.836,0.23400000000000176,0,researcher,participant,silence
subj-15,human,1,3,28.604,1.0869999999999997,0,researcher,participant,silence
subj-15,human,1,3,29.925,0.5489999999999995,0,participant,researcher,silence
subj-15,human,1,3,30.982,0.843,1,researcher,researcher,silence
subj-15,human,1,3,36.631,0.15800000000000125,0,researcher,participant,silence
subj-15,human,1,3,38.786,0.12699999999999534,0,researcher,participant,silence
subj-15,human,1,3,39.253,0.36599999999999966,0,participant,researcher,silence
subj-15,human,1,3,41.387,0.8840000000000003,0,participant,researcher,silence
subj-15,human,1,3,42.647,0.07100000000000506,0,researcher,participant,silence
subj-15,human,1,3,53.906,0.3149999999999977,0,researcher,participant,silence
subj-15,human,1,3,54.617,0.020000000000003126,0,participant,researcher,silence
subj-15,human,1,3,56.568,0.132000000000005,0,researcher,participant,silence
subj-15,human,1,3,57.076,0.055999999999997385,0,participant,researcher,silence
subj-15,human,1,3,59.454,0.27899999999999636,0,researcher,participant,silence
subj-15,human,1,3,5.777,0.5129999999999999,1,participant,participant,speech
subj-15,human,1,3,20.185,0.3710000000000022,1,participant,participant,speech
subj-15,human,1,3,21.283,0.3099999999999987,0,researcher,participant,speech
subj-15,human,1,3,27.288,0.629999999999999,0,participant,researcher,speech
subj-15,human,1,3,37.195,0.554000000000002,0,participant,researcher,speech
subj-15,human,1,3,39.761,1.279999999999994,0,researcher,participant,speech
subj-15,human,1,3,43.734,0.5589999999999975,1,researcher,researcher,speech
subj-15,human,1,3,46.366,0.5030000000000001,0,participant,researcher,speech
subj-15,human,1,3,50.065,0.5280000000000058,0,researcher,participant,speech
subj-15,human,1,3,50.933,0.6760000000000019,0,participant,researcher,speech
subj-15,human,1,5,6.33,0.6760000000000002,0,researcher,participant,silence
subj-15,human,1,5,9.582,0.5839999999999996,0,participant,researcher,silence
subj-15,human,1,5,13.56,0.3200000000000003,0,participant,researcher,silence
subj-15,human,1,5,14.968,0.8940000000000001,0,researcher,participant,silence
subj-15,human,1,5,21.105,0.13700000000000045,0,researcher,participant,silence
subj-15,human,1,5,25.576,0.4009999999999998,0,researcher,participant,silence
subj-15,human,1,5,26.49,0.7980000000000018,1,participant,participant,silence
subj-15,human,1,5,28.299,1.118000000000002,1,participant,participant,silence
subj-15,human,1,5,31.53,0.5899999999999963,0,researcher,participant,silence
subj-15,human,1,5,35.331,0.23399999999999466,0,participant,researcher,silence
subj-15,human,1,5,38.44,1.7630000000000052,0,participant,researcher,silence
subj-15,human,1,5,45.248,0.1880000000000024,1,participant,participant,silence
subj-15,human,1,5,48.337,0.7879999999999967,1,participant,participant,silence
subj-15,human,1,5,51.284,0.07600000000000051,0,participant,researcher,silence
subj-15,human,1,5,53.128,0.21399999999999864,1,researcher,researcher,silence
subj-15,human,1,5,54.129,0.3610000000000042,1,researcher,researcher,silence
subj-15,human,1,5,55.816,0.9039999999999964,1,researcher,researcher,silence
subj-15,human,1,5,59.083,0.23400000000000176,1,researcher,researcher,silence
subj-15,human,1,5,15.928,0.5429999999999993,0,participant,researcher,speech
subj-15,human,1,5,18.173,1.3670000000000009,1,participant,participant,speech
subj-15,human,1,5,25.017,0.1930000000000014,0,participant,researcher,speech
subj-15,human,1,5,30.011,0.2240000000000002,0,participant,researcher,speech
subj-15,human,1,5,37.216,0.2079999999999984,0,researcher,participant,speech
subj-15,human,1,5,42.693,0.6649999999999991,1,participant,participant,speech
subj-15,human,1,5,43.704,1.1580000000000013,0,researcher,participant,speech
subj-15,robot,1,2,0.254,3.978,0,researcher,participant,silence
subj-15,robot,1,2,5.253,0.8029999999999999,0,researcher,participant,silence
subj-15,robot,1,2,6.432,1.529,1,participant,participant,silence
subj-15,robot,1,2,10.375,2.6720000000000006,0,researcher,participant,silence
subj-15,robot,1,2,14.155,0.4820000000000011,0,researcher,participant,silence
subj-15,robot,1,2,16.959,1.6110000000000007,1,participant,participant,silence
subj-15,robot,1,2,19.987,0.2950000000000017,0,participant,researcher,silence
subj-15,robot,1,2,21.654,1.4529999999999994,1,researcher,researcher,silence
subj-15,robot,1,2,25.149,0.8439999999999976,0,researcher,participant,silence
subj-15,robot,1,2,26.773,2.1660000000000004,0,participant,researcher,silence
subj-15,robot,1,2,30.128,1.2089999999999996,0,researcher,participant,silence
subj-15,robot,1,2,32.623,1.088000000000001,1,participant,participant,silence
subj-15,robot,1,2,35.376,0.46300000000000097,0,researcher,participant,silence
subj-15,robot,1,2,36.408,0.48799999999999955,1,participant,participant,silence
subj-15,robot,1,2,38.151,1.1939999999999955,0,participant,researcher,silence
subj-15,robot,1,2,40.879,0.9230000000000018,0,researcher,participant,silence
subj-15,robot,1,2,43.544,2.595000000000006,1,participant,participant,silence
subj-15,robot,1,2,46.64,0.9099999999999966,0,participant,researcher,silence
subj-15,robot,1,2,48.622,2.198999999999998,0,researcher,participant,silence
subj-15,robot,1,2,52.849,1.291000000000004,1,participant,participant,silence
subj-15,robot,1,2,56.182,0.2539999999999978,0,researcher,participant,silence
subj-15,robot,1,2,4.512,0.03000000000000025,0,participant,researcher,speech
subj-15,robot,1,2,9.094,0.4270000000000014,0,participant,researcher,speech
subj-15,robot,1,2,13.23,0.6150000000000002,0,participant,researcher,speech
subj-15,robot,1,2,20.571,0.1280000000000001,0,researcher,participant,speech
subj-15,robot,1,2,20.953,0.6530000000000022,0,participant,researcher,speech
subj-15,robot,1,2,33.842,0.40400000000000347,0,participant,researcher,speech
subj-15,robot,1,2,39.542,0.33899999999999864,1,participant,participant,speech
subj-15,robot,1,2,55.389,0.5640000000000001,0,participant,researcher,speech
subj-15,robot,1,4,3.795,0.6559999999999997,1,participant,participant,silence
subj-15,robot,1,4,5.863,0.8329999999999993,0,researcher,participant,silence
subj-15,robot,1,4,8.703,0.4120000000000008,0,researcher,participant,silence
subj-15,robot,1,4,9.298,1.2439999999999998,1,participant,participant,silence
subj-15,robot,1,4,11.919,0.18299999999999983,1,researcher,researcher,silence
subj-15,robot,1,4,13.098,1.1839999999999993,1,participant,participant,silence
subj-15,robot,1,4,15.171,1.9810000000000016,0,participant,researcher,silence
subj-15,robot,1,4,17.589,0.8840000000000003,1,researcher,researcher,silence
subj-15,robot,1,4,20.272,0.40600000000000236,0,researcher,participant,silence
subj-15,robot,1,4,21.43,0.9550000000000018,1,participant,participant,silence
subj-15,robot,1,4,23.381,1.5090000000000003,1,participant,participant,silence
subj-15,robot,1,4,29.376,1.2989999999999995,0,researcher,participant,silence
subj-15,robot,1,4,32.516,1.0870000000000033,0,participant,researcher,silence
subj-15,robot,1,4,34.437,0.49800000000000466,0,researcher,participant,silence
subj-15,robot,1,4,35.91,0.909000000000006,1,participant,participant,silence
subj-15,robot,1,4,38.333,0.6300000000000026,1,participant,participant,silence
subj-15,robot,1,4,41.448,0.9699999999999989,0,participant,researcher,silence
subj-15,robot,1,4,42.83,0.25900000000000034,1,researcher,researcher,silence
subj-15,robot,1,4,43.805,3.6739999999999995,1,researcher,researcher,silence
subj-15,robot,1,4,49.536,1.6340000000000003,0,researcher,participant,silence
subj-15,robot,1,4,52.3,1.4870000000000019,1,participant,participant,silence
subj-15,robot,1,4,54.362,0.20899999999999608,1,participant,participant,silence
subj-15,robot,1,4,55.003,1.2150000000000034,1,participant,participant,silence
subj-15,robot,1,4,4.73,0.25399999999999956,0,participant,researcher,speech
subj-15,robot,1,4,7.377,0.8029999999999999,0,participant,researcher,speech
subj-15,robot,1,4,11.467,0.24899999999999878,0,participant,researcher,speech
subj-15,robot,1,4,12.107,0.3810000000000002,0,researcher,participant,speech
subj-15,robot,1,4,18.534,0.23400000000000176,1,participant,participant,speech
subj-15,robot,1,4,26.866,0.47800000000000153,0,participant,researcher,speech
subj-15,robot,1,4,27.806,0.634999999999998,1,participant,participant,speech
subj-15,robot,1,6,3.567,0.1719999999999997,0,participant,researcher,silence
subj-15,robot,1,6,4.313,0.6050000000000004,0,researcher,participant,silence
subj-15,robot,1,6,5.152,1.021,0,participant,researcher,silence
subj-15,robot,1,6,7.382,0.1510000000000007,0,researcher,participant,silence
subj-15,robot,1,6,8.485,0.5640000000000001,1,participant,participant,silence
subj-15,robot,1,6,12.285,1.0470000000000006,0,participant,researcher,silence
subj-15,robot,1,6,14.642,0.7220000000000013,0,researcher,participant,silence
subj-15,robot,1,6,16.634,0.9649999999999999,1,participant,participant,silence
subj-15,robot,1,6,18.742,0.19899999999999807,0,participant,researcher,silence
subj-15,robot,1,6,20.211,0.1880000000000024,1,researcher,researcher,silence
subj-15,robot,1,6,21.064,0.1980000000000004,1,researcher,researcher,silence
subj-15,robot,1,6,24.377,0.7059999999999995,0,researcher,participant,silence
subj-15,robot,1,6,25.312,0.9849999999999994,1,participant,participant,silence
subj-15,robot,1,6,30.352,0.7420000000000009,1,participant,participant,silence
subj-15,robot,1,6,31.774,0.634999999999998,1,participant,participant,silence
subj-15,robot,1,6,36.353,2.5109999999999957,1,participant,participant,silence
subj-15,robot,1,6,40.223,4.3089999999999975,0,participant,researcher,silence
subj-15,robot,1,6,44.943,0.1880000000000024,1,researcher,researcher,silence
subj-15,robot,1,6,46.02,1.5449999999999946,1,researcher,researcher,silence
subj-15,robot,1,6,49.719,0.11200000000000188,0,researcher,participant,silence
subj-15,robot,1,6,50.817,0.6649999999999991,1,participant,participant,silence
subj-15,robot,1,6,52.829,2.7680000000000007,0,participant,researcher,silence
subj-15,robot,1,6,56.548,0.7209999999999965,1,researcher,researcher,silence
subj-15,robot,1,6,58.397,0.44700000000000273,1,researcher,researcher,silence
subj-15,robot,1,6,26.531,0.6300000000000026,0,participant,researcher,speech
subj-15,robot,1,6,28.27,0.009000000000000341,0,researcher,participant,speech
subj-15,human,2,1,5.294,0.2030000000000003,1,participant,participant,silence
subj-15,human,2,1,7.037,0.7010000000000005,0,participant,researcher,silence
subj-15,human,2,1,12.737,0.36599999999999966,1,researcher,researcher,silence
subj-15,human,2,1,14.175,0.19799999999999862,0,researcher,participant,silence
subj-15,human,2,1,15.354,0.5180000000000007,1,researcher,researcher,silence
subj-15,human,2,1,20.076,0.5359999999999978,1,researcher,researcher,silence
subj-15,human,2,1,24.377,0.7870000000000026,0,researcher,participant,silence
subj-15,human,2,1,26.47,0.45200000000000173,1,participant,participant,silence
subj-15,human,2,1,28.624,0.23400000000000176,0,participant,researcher,silence
subj-15,human,2,1,35.575,0.3149999999999977,1,researcher,researcher,silence
subj-15,human,2,1,38.318,0.39700000000000557,0,researcher,participant,silence
subj-15,human,2,1,41.306,0.15700000000000358,0,researcher,participant,silence
subj-15,human,2,1,46.711,0.5339999999999989,0,researcher,participant,silence
subj-15,human,2,1,48.297,1.0360000000000014,0,participant,researcher,silence
subj-15,human,2,1,53.784,0.5690000000000026,1,researcher,researcher,silence
subj-15,human,2,1,58.112,1.0009999999999977,1,participant,participant,silence
subj-15,human,2,1,6.539,0.21799999999999997,1,researcher,researcher,speech
subj-15,human,2,1,14.404,0.3149999999999995,0,participant,researcher,speech
subj-15,human,2,1,15.944,0.30400000000000027,1,participant,participant,speech
subj-15,human,2,1,19.317,0.2839999999999989,1,participant,participant,speech
subj-15,human,2,1,31.663,0.21300000000000097,0,researcher,participant,speech
subj-15,human,2,1,32.232,0.030000000000001137,0,participant,researcher,speech
subj-15,human,2,1,39.411,0.5940000000000012,0,participant,researcher,speech
subj-15,human,2,1,45.192,0.8140000000000001,0,participant,researcher,speech
subj-15,human,2,1,51.851,0.8149999999999977,1,participant,participant,speech
subj-15,human,2,1,57.432,0.21300000000000097,0,researcher,participant,speech
subj-15,human,2,1,59.357,0.17799999999999727,0,participant,researcher,speech
subj-15,human,2,3,4.278,0.14500000000000046,0,participant,researcher,silence
subj-15,human,2,3,5.396,0.391,1,researcher,researcher,silence
subj-15,human,2,3,6.778,0.26400000000000023,1,participant,participant,silence
subj-15,human,2,3,7.286,0.2840000000000007,0,participant,researcher,silence
subj-15,human,2,3,10.334,0.009999999999999787,0,researcher,participant,silence
subj-15,human,2,3,10.634,0.26399999999999935,0,participant,researcher,silence
subj-15,human,2,3,16.349,0.5440000000000005,1,researcher,researcher,silence
subj-15,human,2,3,17.65,0.0920000000000023,0,researcher,participant,silence
subj-15,human,2,3,18.361,0.20899999999999963,0,participant,researcher,silence
subj-15,human,2,3,19.296,0.3249999999999993,1,researcher,researcher,silence
subj-15,human,2,3,21.471,0.9750000000000014,0,researcher,participant,silence
subj-15,human,2,3,23.01,0.5949999999999989,1,participant,participant,silence
subj-15,human,2,3,24.702,0.6199999999999974,1,participant,participant,silence
subj-15,human,2,3,26.369,0.4009999999999998,1,participant,participant,silence
subj-15,human,2,3,28.665,2.647000000000002,0,participant,researcher,silence
subj-15,human,2,3,35.9,0.21800000000000352,0,researcher,participant,silence
subj-15,human,2,3,39.781,0.8789999999999978,1,researcher,researcher,silence
subj-15,human,2,3,42.22,0.4369999999999976,1,researcher,researcher,silence
subj-15,human,2,3,44.354,0.1880000000000024,1,researcher,researcher,silence
subj-15,human,2,3,45.782,0.5030000000000001,0,researcher,participant,silence
subj-15,human,2,3,46.549,0.3100000000000023,1,participant,participant,silence
subj-15,human,2,3,47.118,0.7819999999999965,1,participant,participant,silence
subj-15,human,2,3,50.024,0.49799999999999756,0,participant,researcher,silence
subj-15,human,2,3,53.453,0.3819999999999979,0,researcher,participant,silence
subj-15,human,2,3,55.653,0.14800000000000324,0,participant,researcher,silence
subj-15,human,2,3,56.446,0.5230000000000032,0,researcher,participant,silence
subj-15,human,2,3,57.519,0.6589999999999989,1,researcher,researcher,silence
subj-15,human,2,3,58.712,0.5179999999999936,0,researcher,participant,silence
subj-15,human,2,3,3.663,0.12700000000000022,0,researcher,participant,speech
subj-15,human,2,3,5.812,0.23399999999999999,0,researcher,participant,speech
subj-15,human,2,3,16.924,0.21799999999999997,1,participant,participant,speech
subj-15,human,2,3,19.725,0.4039999999999999,1,participant,participant,speech
subj-15,human,2,3,33.619,0.08599999999999852,0,researcher,participant,speech
subj-15,human,2,3,34.421,0.25900000000000034,0,participant,researcher,speech
subj-15,human,2,3,36.423,0.5339999999999989,0,participant,researcher,speech
subj-15,human,2,3,38.41,0.9850000000000065,1,participant,participant,speech
subj-15,human,2,3,42.698,0.21300000000000097,1,participant,participant,speech
subj-15,human,2,3,59.332,0.5724000000000018,0,participant,researcher,speech
subj-15,human,2,5,3.409,0.4620000000000002,0,researcher,participant,silence
subj-15,human,2,5,4.034,0.556,1,participant,participant,silence
subj-15,human,2,5,6.737,1.0569999999999995,1,participant,participant,silence
subj-15,human,2,5,12.468,0.6349999999999998,1,participant,participant,silence
subj-15,human,2,5,16.715,0.47800000000000153,1,participant,participant,silence
subj-15,human,2,5,22.162,0.8480000000000025,0,participant,researcher,silence
subj-15,human,2,5,32.872,0.03499999999999659,0,researcher,participant,silence
subj-15,human,2,5,33.177,0.6600000000000037,0,participant,researcher,silence
subj-15,human,2,5,35.168,0.22400000000000375,0,researcher,participant,silence
subj-15,human,2,5,36.794,0.41200000000000614,1,researcher,researcher,silence
subj-15,human,2,5,38.623,0.5890000000000057,0,researcher,participant,silence
subj-15,human,2,5,39.829,0.4660000000000011,0,participant,researcher,silence
subj-15,human,2,5,43.846,0.48800000000000665,1,participant,participant,silence
subj-15,human,2,5,44.842,0.22800000000000153,0,participant,researcher,silence
subj-15,human,2,5,46.061,0.28000000000000114,0,researcher,participant,silence
subj-15,human,2,5,46.784,0.15100000000000335,0,participant,researcher,silence
subj-15,human,2,5,47.402,0.5949999999999989,0,researcher,participant,silence
subj-15,human,2,5,48.977,0.392000000000003,1,participant,participant,silence
subj-15,human,2,5,51.182,2.9069999999999965,0,participant,researcher,silence
subj-15,human,2,5,55.552,0.6600000000000037,0,researcher,participant,silence
subj-15,human,2,5,56.466,0.14799999999999613,0,participant,researcher,silence
subj-15,human,2,5,58.133,0.24399999999999977,1,researcher,researcher,silence
subj-15,human,2,5,2.505,0.2330000000000001,0,participant,researcher,speech
subj-15,human,2,5,21.039,1.1229999999999976,0,participant,researcher,speech
subj-15,human,2,5,25.713,0.2289999999999992,0,researcher,participant,speech
subj-15,human,2,5,26.14,0.06599999999999895,0,participant,researcher,speech
subj-15,human,2,5,27.197,0.5130000000000017,0,researcher,participant,speech
subj-15,human,2,5,29.117,0.5640000000000001,1,researcher,researcher,speech
subj-15,human,2,5,30.291,0.02499999999999858,0,participant,researcher,speech
subj-15,human,2,5,35.722,0.23899999999999721,0,participant,researcher,speech
subj-15,human,2,5,40.366,0.22299999999999898,0,researcher,participant,speech
subj-15,robot,2,2,3.842,0.38500000000000023,1,participant,participant,silence
subj-15,robot,2,2,4.984,1.8040000000000003,1,participant,participant,silence
subj-15,robot,2,2,7.778,0.1070000000000002,0,participant,researcher,silence
subj-15,robot,2,2,8.281,0.4109999999999996,0,researcher,participant,silence
subj-15,robot,2,2,9.216,0.24400000000000155,0,researcher,participant,silence
subj-15,robot,2,2,11.944,0.40700000000000003,1,participant,participant,silence
subj-15,robot,2,2,13.728,0.7320000000000011,1,participant,participant,silence
subj-15,robot,2,2,15.963,0.1880000000000006,1,participant,participant,silence
subj-15,robot,2,2,18.676,0.5640000000000001,0,researcher,participant,silence
subj-15,robot,2,2,19.459,0.6700000000000017,1,participant,participant,silence
subj-15,robot,2,2,22.832,0.8129999999999988,1,participant,participant,silence
subj-15,robot,2,2,24.504,0.28999999999999915,0,participant,researcher,silence
subj-15,robot,2,2,26.125,1.2040000000000006,0,researcher,participant,silence
subj-15,robot,2,2,28.665,0.10699999999999932,0,participant,researcher,silence
subj-15,robot,2,2,29.478,0.4269999999999996,1,researcher,researcher,silence
subj-15,robot,2,2,31.246,1.8949999999999996,0,researcher,participant,silence
subj-15,robot,2,2,35.351,2.1090000000000018,0,participant,researcher,silence
subj-15,robot,2,2,39.654,0.5849999999999937,1,researcher,researcher,silence
subj-15,robot,2,2,42.058,0.3500000000000014,0,researcher,participant,silence
subj-15,robot,2,2,42.85,0.9600000000000009,1,participant,participant,silence
subj-15,robot,2,2,44.293,1.7070000000000007,0,participant,researcher,silence
subj-15,robot,2,2,47.28,0.6359999999999957,0,researcher,participant,silence
subj-15,robot,2,2,49.292,0.7980000000000018,1,participant,participant,silence
subj-15,robot,2,2,51.304,1.5139999999999958,1,participant,participant,silence
subj-15,robot,2,2,54.759,0.4519999999999982,0,researcher,participant,silence
subj-15,robot,2,2,55.979,0.5129999999999981,1,participant,participant,silence
subj-15,robot,2,2,57.95,1.2239999999999966,1,participant,participant,silence
subj-15,robot,2,2,8.784,0.3509999999999991,0,participant,researcher,speech
subj-15,robot,2,2,17.599,0.10699999999999932,0,participant,researcher,speech
subj-15,robot,2,2,28.101,0.4009999999999998,1,researcher,researcher,speech
subj-15,robot,2,2,52.884,0.634999999999998,0,participant,researcher,speech
subj-15,robot,2,2,59.22,0.3960000000000008,0,participant,researcher,speech
subj-15,robot,2,4,3.211,0.9040000000000004,1,participant,participant,silence
subj-15,robot,2,4,4.628,1.2619999999999996,1,participant,participant,silence
subj-15,robot,2,4,7.753,1.7330000000000005,1,participant,participant,silence
subj-15,robot,2,4,11.716,0.9450000000000003,1,participant,participant,silence
subj-15,robot,2,4,13.509,1.1180000000000003,1,participant,participant,silence
subj-15,robot,2,4,15.354,1.407,0,participant,researcher,silence
subj-15,robot,2,4,17.183,2.1389999999999993,0,researcher,participant,silence
subj-15,robot,2,4,21.471,0.3049999999999997,1,participant,participant,silence
subj-15,robot,2,4,22.548,0.838000000000001,1,participant,participant,silence
subj-15,robot,2,4,24.804,0.2789999999999999,0,researcher,participant,silence
subj-15,robot,2,4,29.254,0.7679999999999971,1,participant,participant,silence
subj-15,robot,2,4,30.819,1.0060000000000002,1,participant,participant,silence
subj-15,robot,2,4,33.42,0.24899999999999523,1,participant,participant,silence
subj-15,robot,2,4,35.27,0.6759999999999948,1,participant,participant,silence
subj-15,robot,2,4,37.546,1.1610000000000014,1,participant,participant,silence
subj-15,robot,2,4,39.532,1.0620000000000047,0,participant,researcher,silence
subj-15,robot,2,4,42.301,1.3009999999999948,0,researcher,participant,silence
subj-15,robot,2,4,44.253,1.1450000000000031,1,participant,participant,silence
subj-15,robot,2,4,47.728,0.5739999999999981,0,researcher,participant,silence
subj-15,robot,2,4,51.304,1.4179999999999993,1,participant,participant,silence
subj-15,robot,2,4,53.987,1.1580000000000013,0,participant,researcher,silence
subj-15,robot,2,4,55.552,0.19299999999999784,1,researcher,researcher,silence
subj-15,robot,2,4,56.751,1.3019999999999996,0,researcher,participant,silence
subj-15,robot,2,4,23.406,0.402000000000001,1,researcher,researcher,speech
subj-15,robot,2,4,24.006,0.6759999999999984,0,participant,researcher,speech
subj-15,robot,2,4,28.701,0.375,1,researcher,researcher,speech
subj-15,robot,2,4,46.92,0.44200000000000017,0,participant,researcher,speech
subj-15,robot,2,4,58.224,0.31500000000000483,0,participant,researcher,speech
subj-15,robot,2,6,3.424,0.544,1,participant,participant,silence
subj-15,robot,2,6,5.192,0.4219999999999997,1,participant,participant,silence
subj-15,robot,2,6,8.159,1.5249999999999986,1,participant,participant,silence
subj-15,robot,2,6,13.403,0.8739999999999988,1,participant,participant,silence
subj-15,robot,2,6,17.594,0.7759999999999998,1,participant,participant,silence
subj-15,robot,2,6,19.174,2.769000000000002,0,participant,researcher,silence
subj-15,robot,2,6,22.324,3.693999999999999,0,researcher,participant,silence
subj-15,robot,2,6,26.755,0.7210000000000001,1,participant,participant,silence
subj-15,robot,2,6,29.925,0.7620000000000005,0,researcher,participant,silence
subj-15,robot,2,6,32.181,0.25900000000000034,0,researcher,participant,silence
subj-15,robot,2,6,32.582,0.7269999999999968,1,participant,participant,silence
subj-15,robot,2,6,35.255,1.7879999999999967,1,participant,participant,silence
subj-15,robot,2,6,38.969,1.4420000000000002,1,participant,participant,silence
subj-15,robot,2,6,41.407,1.1840000000000046,0,participant,researcher,silence
subj-15,robot,2,6,43.399,2.854999999999997,1,researcher,researcher,silence
subj-15,robot,2,6,47.362,0.9299999999999997,0,researcher,participant,silence
subj-15,robot,2,6,48.434,1.5750000000000028,1,participant,participant,silence
subj-15,robot,2,6,51.751,2.2660000000000053,1,participant,participant,silence
subj-15,robot,2,6,55.206,0.7569999999999979,0,researcher,participant,silence
subj-15,robot,2,6,56.446,2.4440000000000026,1,participant,participant,silence
subj-15,robot,2,6,10.075,0.3760000000000012,1,researcher,researcher,speech
subj-15,robot,2,6,28.452,1.0669999999999966,0,participant,researcher,speech
subj-15,robot,2,6,30.707,0.39699999999999847,0,participant,researcher,speech
subj-15,robot,2,6,54.043,0.3100000000000023,0,participant,researcher,speech
subj-15,human,3,1,3.302,0.016000000000000014,0,participant,researcher,silence
subj-15,human,3,1,3.607,0.2639999999999998,1,researcher,researcher,silence
subj-15,human,3,1,4.258,0.5739999999999998,0,researcher,participant,silence
subj-15,human,3,1,6.839,0.46699999999999964,0,researcher,participant,silence
subj-15,human,3,1,7.723,0.4110000000000005,0,participant,researcher,silence
subj-15,human,3,1,9.135,0.8130000000000006,1,researcher,researcher,silence
subj-15,human,3,1,10.639,0.5540000000000003,1,researcher,researcher,silence
subj-15,human,3,1,14.459,0.697000000000001,1,researcher,researcher,silence
subj-15,human,3,1,17.538,2.8049999999999997,1,researcher,researcher,silence
subj-15,human,3,1,21.273,0.6039999999999992,0,researcher,participant,silence
subj-15,human,3,1,22.141,0.5950000000000024,0,participant,researcher,silence
subj-15,human,3,1,24.316,0.5640000000000001,0,researcher,participant,silence
subj-15,human,3,1,28.949,1.2199999999999989,1,participant,participant,silence
subj-15,human,3,1,31.469,0.11699999999999733,0,participant,researcher,silence
subj-15,human,3,1,34.701,0.45700000000000074,0,researcher,participant,silence
subj-15,human,3,1,36.286,0.36599999999999966,1,researcher,researcher,silence
subj-15,human,3,1,40.31,0.8789999999999978,1,researcher,researcher,silence
subj-15,human,3,1,45.045,0.838000000000001,1,participant,participant,silence
subj-15,human,3,1,46.224,0.2990000000000066,1,participant,participant,silence
subj-15,human,3,1,46.874,0.6199999999999974,1,participant,participant,silence
subj-15,human,3,1,50.939,1.1829999999999998,1,participant,participant,silence
subj-15,human,3,1,52.61,0.24399999999999977,1,participant,participant,silence
subj-15,human,3,1,54.353,0.4870000000000019,1,participant,participant,silence
subj-15,human,3,1,56.791,0.20900000000000318,1,participant,participant,silence
subj-15,human,3,1,57.523,0.7109999999999985,0,participant,researcher,silence
subj-15,human,3,1,4.857,0.25399999999999956,0,participant,researcher,speech
